comment,sentiment,model,video_id,reviewed
"Nhìn ngoài to nhưng bên trong lại nhỏ, ngồi đầu gối cao nên chỉ thích hợp đi phố. Cách âm ở mức bt, vẫn ồn từ gầm và vỏ. Em thấy nhiều chiếc chạy tiếng động cơ rít khá to, ko bit do đâu. Máy lạnh cũng khá ồn. Nói chung cần hoàn thiện nhiều hơn nữa. Và đặc biệt là giá bán ở vn. Còn sạc điện ở đâu em ko bit. Chứ ở sg thì tranh nhau xếp hàng để sạc tại sg. Nói chung cực.",,VF8,xt7OEJ7JvD0,false
"Chuẩn rồi, xe quá nặng nên đời cũ cảm giác đít xe bị xệ",,VF8,xt7OEJ7JvD0,false
Bác đang định mua xe điện hay sao?,,VF8,xt7OEJ7JvD0,false
​ @TipcarTV  mình cũng thế bác ạ. Tại chạy xe điện rồi h ko có nhu cầu tìm hiểu xe xăng nữa ạ. 😅,,VF8,xt7OEJ7JvD0,false
"@TipcarTV  tính mua ấy anh :)) mà tài chính chưa cho phép. Chờ thời. Mẹ với vợ trùm say xe mà sau ngồi thử xe điện cái ko bị, mà nghe thằng bạn tiên phong e34 cái đoạn chi phí sạc điện và bảo dưỡng là thấy mê rồi đó, đặc biệt lúc kinh tế khó khăn như này, còn sạc thì em có đi du lịch cùng bạn e34 thấy đi 100-200km ngồi nghỉ cafe ăn uống tranh thủ sạc nên thấy ko vấn đề gì. Dưới hầm chung cư giờ xe điện ngày càng nhiều haiza, chờ thời thôi",,VF8,xt7OEJ7JvD0,false
@TipcarTV tôi đã mua xe điện rồi. và việc đó thay đổi thói quen của tôi từ rất thích xem tipcar sang ít xem hơn hẳn. Lí do là sau khi đi xe điện tôi không có nhu cầu quay lại xe xăng nữa. Lí do 2 là các video rất hữu ích của bác vể hỏi đáp các bệnh xe xăng kinh nghiệm xe xăng. các xưởng bảo dưỡng nào để tránh bị lừa đảo nó ko hữu ích với tôi nữa. do đi xe điện ko cần lo nghĩ gì cả. mọi thứ đều vào chính hãng rất rẻ. chúng tôi có điều lo khác ví dụ chống ồn với cả độ phuộc với cả ác quy thì hầu như anh em xe điện với nhau chứ kênh bác lại ko có,,VF8,xt7OEJ7JvD0,false
"Giống hệt mình, video gần nhất xem là em yaris cross",,VF8,xt7OEJ7JvD0,false
"@lovellllmm  vâng, với những ai tiện việc sạc thì chạy xe điện nó sướng lắm. Cảm giác chân ga nó nhạy bén, nó đáp ứng ngay và luôn, chứ không như xe xăng.",,VF8,xt7OEJ7JvD0,false
"@lovellllmm  em có đi thử đúng là thấy mê thật. Như con vf7 ấy, đạp nó cầng cái đầu phê tới tận óc, kinh thật. Còn đoạn đi đèo đợt đi du lịch với e34 thì phải nói nó an toàn hơn xe xăng do có phanh tái sinh",,VF8,xt7OEJ7JvD0,false
@quoctuansmerit  chúc bác sớm toại nguyện ước mơ nhé!,,VF8,xt7OEJ7JvD0,false
@TipcarTV  thanks anh nhiều nhé :)) luôn ủng hộ kênh,,VF8,xt7OEJ7JvD0,false
"​ @TipcarTV ae đa số sạc nhà sếp ah(ko đâu tiện bằng cắm nhà), trụ đang free ae mới sạc trụ& đi tỉnh mới sạc trụ thôi",,VF8,xt7OEJ7JvD0,false
"@NoyNoy-xb8td  ahh ahhh, vậy là em sẽ nghiên cứu tuyến nội dung mới trong năm 2025 trở đi. Cảm ơn bác đã lên tiếng góp ý nhé!",,VF8,xt7OEJ7JvD0,false
"​ @TipcarTV anh ơi nghiên cứu bệnh tiếng kêu động cơ trên vf8-e34 đi ạ, lâu lâu đi ngoài đường gặp vài chiếc kêu rất to, kêu viu viu ồn như máy bay sắp cất cánh.",,VF8,xt7OEJ7JvD0,false
Bác dự định khi nào sẽ sở hữu một chiếc xe điện?,,VF8,xt7OEJ7JvD0,false
"@TipcarTV  Xe điện chưa có trong suy nghĩ của em. Em vẫn cổ hủ và thích động cơ đốt trong, hút khí tự nhiên càng tốt. Chiếc xe tiếp theo em nghĩ đến là xe HEV, phù hợp với di chuyển và nhu cầu của em. Cảm ơn anh VA đã phản hồi bình luận em 💙",,VF8,xt7OEJ7JvD0,false
Chúc bác buổi tối bình an nhé!,,VF8,xt7OEJ7JvD0,false
"Đúng rồi, mình từng lái thử con này, to nặng đầm chắc, cánh cửa rất dày nên không gian ở trong bị chật hẹp, hơi bí 1 chút, mình cũng để ý vf8 và e34 thườnh hay bị tiếng riết giống như tiếng máy bay sắp cất cánh, vf5 thì chưa nghe",,VF8,xt7OEJ7JvD0,false
Đề nghị TipcarTV dùng thước đo chuẩn.không thước đo dây,,VF8,xt7OEJ7JvD0,false
Bác VA luôn biết gãi đúng chỗ ngứa của ae đam mê xe cộ. Chúc bác sớm đạt 1tr Sub. Không biết ngoài làm youtuber bác còn làm mảng gì khác ko mà đầu tư video rất công phu,,VF8,xt7OEJ7JvD0,false
Test phải eco mới êm,,VF8,xt7OEJ7JvD0,false
"Anh em có nhà riêng tự sạc (như mình) hay có trạm gần nhà dưới 2km hãy mua, chứ xa hơn thì thôi",,VF8,xt7OEJ7JvD0,false
Vf8 mà có bản 5+2 thì thật là tốt biết mấy,,VF8,xt7OEJ7JvD0,false
"ko ưa Vin nhưng vẫn mong xe điện thành công. Đi ngoài đường giờ cực khổ quá, ước mơ đến 1 ngày 50% xe ngoài đường là xe điện.",,VF8,xt7OEJ7JvD0,false
Bản mới này đi qua gờ giảm tốc vẫn nghe rõ tiếng cục khá to.,,VF8,xt7OEJ7JvD0,false
Bác làm về vf9 2024 đi. Muốn mua mà vẫn phân vân,,VF8,xt7OEJ7JvD0,false
Ko thấy tipcar làm video vf3 ạ,,VF8,xt7OEJ7JvD0,false
Vf8 Lười thay đổi mẫu mã,,VF8,xt7OEJ7JvD0,false
cho e hỏi thăm hiện tại giờ 800tr nên mua vf8new hay vf8 plus 2025,,VF8,xt7OEJ7JvD0,false
Khi nào Pin công nghệ lên đến 1000km/lần sạc thì xe điện Uot trình xe xăng!  Mình vẫn mong xe điện ngày càng phổ biến để ít người đổ xăng cho xăng nó rẻ! Mình chạy xe xăng sẽ giảm chi phí nhiên liệu,,VF8,xt7OEJ7JvD0,false
Mình ở Hải Phòng thì vf8 cũ chạy nhan nhản nhưng bản mới này lại chưa gặp ở đâu ngoài showroom :)),,VF8,xt7OEJ7JvD0,false
ghét cái taplo ở giữa ><,,VF8,xt7OEJ7JvD0,false
"Mình thì ko có tiền chơi vs vinfast, nhưng anh họ mình trước giờ mua 2 chiếc, lái thử thì cực kì ngon. Lux A base mua cũ 550tr. Mua thêm vf8 eco 2022 cũ giá 690tr nữa, tuy đời mới ngon hơn nhưng đời cũ với mức giá 690tr thật sự rất hấp dẫn.",,VF8,xt7OEJ7JvD0,false
"chỉ vì sợ vin nô chúng vào cắn xé mà video này a rất nắn nót câu lời, chê 1 câu thì phải khen liền bù lại 1 câu😂😂😂",,VF8,xt7OEJ7JvD0,false
"Thật ra xe điện làm cách âm chống ồn khó hơn xe xăng vì ko có tiếng máy nên mọi tạp âm rất rõ 
Khi đi xe xăng đôi khi tiếng dc  nó át dc tiếng nhỏ 
Nhưng xe điện thj nghe rất rõ",,VF8,xt7OEJ7JvD0,false
Rất mong VinFast cho anh em tiên phong mua bộ lò xo mới giá hời để về lắp cải thiện cho VF8 đời đầu!!,,VF8,xt7OEJ7JvD0,false
"Xưởng dịch vụ Vinfast làm ăn ""ối rồi ôi"" lắm a Việt Anh ạ😅",,VF8,xt7OEJ7JvD0,false
Xe vinfat ko có bảng đồng hồ sau vô lăng nhìn xấu vãi,,VF8,xt7OEJ7JvD0,false
Tương đối thôi bác ơi.,,VF8,xt7OEJ7JvD0,false
"Em sản xuất dữ liệu liên quan đến ô tô và xe máy bác ạ, bao gồm cả hình ảnh và TCBC. Chẳng hạn 1 hãng xe chuẩn bị ra mắt một mẫu xe mới, họ cần sx hình ảnh và tư liệu để gửi báo chí, hoặc cần nghiên cứu thị trường.",,VF8,xt7OEJ7JvD0,false
Bác ấy là cổ đông chiến lược của các hãng xe 💙,,VF8,xt7OEJ7JvD0,false
@saharanetwork369  thế thì cũng kinh đấy bác nhỉ,,VF8,xt7OEJ7JvD0,false
"@saharanetwork369  ấy ấy, đến mức thế này thì đi làm Youtube làm gì nữa bác?",,VF8,xt7OEJ7JvD0,false
Anh ý là cổ đông của 1 gara oto luôn,,VF8,xt7OEJ7JvD0,false
"@NamNguyenThanh-ws4ue  gara nào thế bác, để ae qua ủng hộ",,VF8,xt7OEJ7JvD0,false
"Chúc Tipcar thật nhiều sức khỏe, thành công và bình an trong cuộc sống!",,VF8,xt7OEJ7JvD0,false
"@toantran7162  em không là cổ đông gara nào hết bác ạ, tất cả các gara chỉ là đối tác, liên kết để tư vấn miễn phí cho các bác.",,VF8,xt7OEJ7JvD0,false
"@TipcarTV  làm youtube để lan tỏa mọi người, cổ đông là ổn định cuộc sống ạ 😀",,VF8,xt7OEJ7JvD0,false
"@TipcarTV  nghề chính của bác VA nghe qua cũng chưa hình dung ra coing việc như thế nào, mặc dù e cũng làm pháp chế, ko đến nỗi ngố quá. Ko biết có phải như là các hãng mỗi khi đưa một mẫu xe mới vào TT Việt thì sẽ thông qua bác VA nghiên cứu trước ko?",,VF8,xt7OEJ7JvD0,false
"@toantran7162  Một số hãng xe trước khi ra mắt sản phẩm mới (có thể đang trong giai đoạn xe concept hoặc đã lắp ráp và chuẩn bị lên kế hoạch định giá và bán ra thị trường), em đã rất may mắn được tham gia các dự án của họ, trải nghiệm, nghiên cứu, báo cáo chi tiết. 
Khi chuẩn bị ra mắt, các hãng cần có bài viết và hình ảnh + video để gửi báo chí, Tipcar tiếp tục được tham gia công đoạn này của nhiều hãng. Đến hôm họp báo ra mắt sản phẩm, họ sẽ gửi tư liệu này cho báo chí cả nước để sử dụng.
Còn sau khi sản phẩm đã ra mắt thị trường, thì đó mới là công việc mà các bác nhìn thấy trên kênh Tipcar.",,VF8,xt7OEJ7JvD0,false
"@TipcarTV  Tuyệt vời quá bác, thế là kênh Youtube này của bác một công vài chục mục tiêu rồi",,VF8,xt7OEJ7JvD0,false
Sạc tại nhà riêng lắp trụ thế nào và chi phí bao nhiêu anh,,VF8,xt7OEJ7JvD0,false
5+2 mà ngồi chật như lux SA thì thà ko có còn hơn 😅,,VF8,xt7OEJ7JvD0,false
em chưa có tiền mua oto điện nhưng cũng mong xe điện phổ biến. Ra đường  đứng cạnh xe điện nó đỡ cực hơn đứng cạnh oto xăng/ dầu,,VF8,xt7OEJ7JvD0,false
"Âm thanh bên ngoài thì khó tránh bác ạ, quan trọng là cảm giác êm ái hơn hẳn so với trước.",,VF8,xt7OEJ7JvD0,false
"9 khung gầm treo như Lux SA, có tiền thì thẳng tiến có gì mà phân vân nữa",,VF8,xt7OEJ7JvD0,false
Em đang lên kế hoạch bác ơi.,,VF8,xt7OEJ7JvD0,false
"Công nghệ pin thôi chưa đủ, mà còn phải sạc thật nhanh. Dưới 5"" là xe xăng khai tử",,VF8,xt7OEJ7JvD0,false
Chắc chưa bán được nhiều đó bác.,,VF8,xt7OEJ7JvD0,false
"@TipcarTV nhưng mà có 1 điều là sao thông số khoảng sáng gầm và chiều cao xe vf ko thay đổi trên web của hãng bác nhỉ, rõ ràng cái này cần được truyền thông đến khách mạnh mẽ mà lại copy paste từ đời trước",,VF8,xt7OEJ7JvD0,false
"Mình cũng HP đây, mình biết thì có 5 ae trong nhóm nhận  luxplus rồi, mình đặt cọc từ 18/7 nhưng giờ vẫn chưa nhận đc xe do mình vướng thủ tục thu cũ đổi mới, mình đã lái thử và thấy khá hài lòng với bản này, nhược điểm vẫn còn nhưng khắc phục ko khó.",,VF8,xt7OEJ7JvD0,false
"chắc toàn xe  giá tiên phong, tôi nghĩ 8 và 9 sau này doanh số rất thấp",,VF8,xt7OEJ7JvD0,false
@nguyenhieu100289  em cũng đang nghi nghi đây bác.,,VF8,xt7OEJ7JvD0,false
"xe xăng thì được, chứ xe điện thì tàu fake thôi",,VF8,xt7OEJ7JvD0,false
"Em không ngại bất kỳ vấn đề gì nếu đúng sự thật bác ạ, đó là cách truyền thông sạch. Cách của Tipcar là mỗi khía cạnh đều có ưu có nhược, thì mình cần làm rõ.",,VF8,xt7OEJ7JvD0,false
Cái này em ko đồng tình với bác. Tầm tiền vf8 bác mua 1 con xe xăng đi xem nó có ồn tiếng động cơ ko.?,,VF8,xt7OEJ7JvD0,false
Em sẽ gửi ý kiến của bác cho Vinfast nhé.,,VF8,xt7OEJ7JvD0,false
"Tốt quá, cám ơn bác!",,VF8,xt7OEJ7JvD0,false
"Em mới đặt mua cặp lò xo sau, giá rẻ quá có 2tr4 /1 cặp thôi, trong khi cặp lò xo độ ngoài 9tr/cặp. Ngoài ra em đang muốn mua cặp giảm sóc trước full cả phuộc và lo xo, 14tr/cặp để thay thế cho bộ trước. Bộ trước bị tiếng kêu chút chít khụt khịt và cọt kẹt em vào 3s gần 10 lần cả năm nay rồi mà ko sửa hết. Nhờ bác hỏi giúp em bộ giảm sóc trước có cao hơn và khắc phục được tiếng kêu không?  Xe em eco tiên phong. Hiện em đã đặt hàng thử trước cặp lò xo trước, 1tr/cặp để xem thử. Nếu có thông tin full bộ trước cải thiện thì em đặt thay full luôn.",,VF8,xt7OEJ7JvD0,false
Bác có biết nguyên nhân là gì không ạ?,,VF8,xt7OEJ7JvD0,false
Trời 1 dàn vf3 chạy taxi xamh luôn r....,,VF8,xt7OEJ7JvD0,false
Nghe gì vinfet nó nói hay lắm nhưng thực chất không như vậy đâu,,VF8,xt7OEJ7JvD0,false
Nhìn sau vô lăng chống nhìn chán nhỉ. Có màn hình hiển thị tốc độ các thứ ngầu hơn thì tốt,,VF8,xt7OEJ7JvD0,false
Mới đặt cọc đang chờ em nó.,,VF8,xt7OEJ7JvD0,false
k biết chất lượng cam 360 được cải thiện để tốt hơn VF7 k ạ?,,VF8,xt7OEJ7JvD0,false
Chắc mua BYD 😂,,VF8,xt7OEJ7JvD0,false
"Xe VF8 nhìn mặt trước thì đẹp thật, nhưng phía sau thì không đẹp lắm. Đuôi của nó mà copy được cái đuôi của Lux SA thì hết nước chấm",,VF8,xt7OEJ7JvD0,false
Với số tiền 1 tỉ 5 mà nó ồn như con xe hạng A,,VF8,xt7OEJ7JvD0,false
Cho hỏi màu này có phải jet black mistery bronz ko?,,VF8,xt7OEJ7JvD0,false
"Nhờ Vf 8 chạy taxi và lắng nghe sự góp ý mới nâng cấp lớn dc như vậy mấy con lux và lux plus mới này sẽ ko dc phép ra biển vàng đâu dc vf cảm kết, nhưng vấn đề về giá quá cao khi kèm pin và tháng 3 năm 2025 hết 100% lệ phí trước bạ rồi giá sẽ ra sao. Đợi mẫu 7 chổ dáng hao hao vf7 vf9 xem sao chứ vf 9 với ko nổi",,VF8,xt7OEJ7JvD0,false
"Tôi đang đi Lexus 470 hơn 10 đăng ký Vf9 ngày đầu tiên nhưng lâu quá lấy lại tiền , Nay mua Vf8 plux hoả long để trải nghiệm thật sự khác biệt xe xăng chạy đầm phấn khích ko muốn đi xe xăng nữa để chuồng . Hiện tại chưa lỗi gi lớn ngoài đường bê tông hơi ồn ghe nói thay 4 quả lốp đỡ ồn , đã lắp thêm 4 quả cao su đỡ giảm sóc cao thêm 1 cm vào gờ đỡ sóc . Còn sau này chưa biết giá mua cả pin 1300 tr nếu thay 4 quả lốp khoảng 27 tr",,VF8,xt7OEJ7JvD0,false
Bao giờ cấm xe xăng thì bán đc !,,VF8,xt7OEJ7JvD0,false
"Nói thật khi nào xe điện giải quyết đc việc tốc độ sạc nhanh như tốc độ đổ xăng + trạm sạc nhiều như trạn xăng, kể cả oto lẫn xe máy điện thì may ra mới phổ biến",,VF8,xt7OEJ7JvD0,false
"Vf8 Lux thì vẫn tính là 1 chiếc xe hạng sang dành cho người có nhiều tiền mua xe trải nghiệm và thường là chiếc xe thứ n trong nhà.
Với mức giá hiện tại thì khó tiếp cận được nhóm phân khúc khách hàng gia đình trẻ + mua xe lần đầu ==> doanh số bán ra cũng không cao lắm. 
Đại đa số người trẻ mua xe lần đầu thì 5-700tr là xe được chọn nhiều nhất nên Vf5 Vf6 hãng bán khá chạy.
Đặc biệt Vf3 xe đô thị giá rẻ vô cùng hút khách do mức giá nằm ở khả năng trong tầm tay nhiều hiều hộ gia đình ở tp.

Được cái đặt xe từ 15/5 đến nay vẫn chưa có hợp đồng mua bán hay thời gian dự kiến nhận xe. Trong khi sale và đại lý thì đang chào bán xe sẵn giao ngay cho khách mua nhanh gọn lẹ.
Nên thôi thì tiếng lòng chung của tất cả các khách hàng cọc tiên phong từ tháng 5 đến nay chưa nhận xe là ==> hãng làm ăn cũng như cc.",,VF8,xt7OEJ7JvD0,false
"vãi thật, bằng tiền bản này thì có thể mua con palisade ngon nghẻ mà sang",,VF8,xt7OEJ7JvD0,false
Bỏ ra tiền tỷ đi 3 năm bán giá sát vun,,VF8,xt7OEJ7JvD0,false
Tipcar TV hỏi giúp chương trình đổi VF8 cũ sang VF8 mới ( xe điện đời cũ sang xe đời mới ) có thực hiện không hay đã ngỏm rồi.,,VF8,xt7OEJ7JvD0,false
"Đến bây giờ 2026 thì đã có thêm được những thay đổi gì nữa rồi hay vẫn cũ như trước vậy? Giá bảo hiểm chi tiết là bao nhiêu? Khi đang chạy xe bị hỏng giữa đường thì có ai đến cứu không hay hãng sẽ sống chết mắc bẫy, tiền thầy bỏ túi vậy?",,VF8,xt7OEJ7JvD0,false
"Gầm liền có mua xe 7 tỉ vẫn ồn thậm chí có ù,k tránh đk bởi vậy tôi chỉ mua xe nào sd gầm rời",,VF8,xt7OEJ7JvD0,false
"Lấy xe chưa bác, cảm nhận tn ạ",,VF8,xt7OEJ7JvD0,false
"Ahhh đấy, em quên. Cam 360 cải thiện rồi bác.",,VF8,xt7OEJ7JvD0,false
"Người nước hầu hết đều thích thiết kế phần đuôi ( bạn tìm xem mấy clip review của họ )
Với tôi thì tôi không thích phần đầu . Nó hơi rối và rườm rà .
Nếu làm như chiếc. Lux SA thì đẹp hơn .
Tôi đang đi chiếc VF7 plus .",,VF8,xt7OEJ7JvD0,false
"@SyLeVan-e5o  Công nhận Lux SA đẹp, nó thiên hướng thiết kế giống BMW mà bạn, còn lại mấy con VF8 m thấy ko đẹp",,VF8,xt7OEJ7JvD0,false
"Có một thứ mà máy đo độ ồn không thể đo được, đó là tạp âm bác ạ, đó là những âm thanh rất nhỏ, nhưng lại dễ gây khó chịu. Xe hạng A hầu hết là tạp âm rất nhiều, trong khi VF8 tạp âm được xử lý rất tốt.
Xe này chỉ bị tiếng ồn từ lốp.",,VF8,xt7OEJ7JvD0,false
Màu này là Jet Black – Champagne Creme bác ạ.,,VF8,xt7OEJ7JvD0,false
Như vf8 này ra lệ phí trước bạ thêm bao tiền v b,,VF8,xt7OEJ7JvD0,false
@xitrumkosuy  1ty 310 biển tỉnh bản cao nhất kèm pin nhanh còn kịp vì sắp hết hạn 100% lệ phí trước bạ,,VF8,xt7OEJ7JvD0,false
Đã trừ khuyến mãi,,VF8,xt7OEJ7JvD0,false
mua con CRV hybrid ngon hơn,,VF8,xt7OEJ7JvD0,false
Nc lớn còn chưa cấm nổi thì vn mình xe xăng còn ít người mua được huống chi cấm 😅,,VF8,xt7OEJ7JvD0,false
Nó không bao giờ nhanh như thế được đâu vì đó không phải thế mạnh của xe điện.,,VF8,xt7OEJ7JvD0,false
"Chắc tầm 10-20 năm nữa, hoặc có thể lâu hơn để sạc nhanh. Còn hiện tại xe điện không phải để sạc nhanh như xe xăng, chủ yếu là cần tăng quãng đường đi được thôi, chứ sau này đồng bộ hạ tầng thì trạm sạc ở khắp mọi nơi, đi đâu cũng có cổng sạc thì việc sạc nhanh hay chậm không quá quan trọng",,VF8,xt7OEJ7JvD0,false
Đợt làm video giá trên trời thật . Bh rẻ hơn rất nhiều r,,VF8,xt7OEJ7JvD0,false
Từ Canada em đã chạy xe này gần 3 năm giờ em rất mến em VinFast 8 này 👍❤️❤️❤️❤️👍👍👍👍👍👍👍👍👍,,VF8,91ip-_Vh40M,false
vf8 màu này đẹp quá,,VF8,91ip-_Vh40M,false
"Khi yêu thích 1 cái gì đó, bạn có thể nói về nó cả ngày",,VF8,91ip-_Vh40M,false
Tuyêt vời..,,VF8,91ip-_Vh40M,false
"xe đẹp an toàn bảo vệ người dùng khung gầm thân vỏ chắc chắn túi khí nổ là đã là yếu tố quyết định việc mua xe cho gia đình rồi chưa nói đến chi phí sử dụng rẻ và pin bền, bjo cho dù lỗi nhỏ phần mềm vẫn chấp nhận đc vì giá cả xe bjo quá tốt rồi nhiều người bị ghét xe điện một cách phiến diện thì sau này sẽ hối hận thôi...",,VF8,91ip-_Vh40M,false
thích nghe giọng bạn này vs bạn gì mập mập,,VF8,91ip-_Vh40M,false
phải công nhận thiết kế 8-9 đẹp,,VF8,91ip-_Vh40M,false
bác cho em hỏi màu này của vf8 là màu gì vậy ạ,,VF8,91ip-_Vh40M,false
khách mời vui tính dễ thương quá.,,VF8,91ip-_Vh40M,false
"Á à Pattern, mấy đôi kiếm livestream nét luôn",,VF8,91ip-_Vh40M,false
Người việt ủng hộ hàng việt rất thích câu nói của anh. Em từ Canada cũng chơi luôn một em VinFast 8 lúc đầu cũng lỗi phần mềm 1 chút nhưng sau 2 tháng giờ em rất mến xe này ❤❤❤👍👍👍👍👍,,VF8,91ip-_Vh40M,false
"Đúng, cam360 vẫn đáng chê. Đi tốc độ cao ko hoạt động. Đã thế còn hay lỗi khi khởi động nữa.",,VF8,91ip-_Vh40M,false
quê qn thpt đông thành :),,VF8,91ip-_Vh40M,false
Anh này đẹp trai và nói chuyện quá hay và duyên dáng ❤❤❤ ❤👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌,,VF8,91ip-_Vh40M,false
Sếp tôi đẹp zai vãi,,VF8,91ip-_Vh40M,false
"Thiết kế châu âu có khác, càng nhìn càng hút.",,VF8,91ip-_Vh40M,false
Mình ngại mỗi khoản ù vs đi hơi chòng chành. Hôm trước chạy thử chiếc geely ex5 bản full mà nó êm thật. Cách âm tốt. Treo cũng khá cân bằng.,,VF8,91ip-_Vh40M,false
Sales VF lên nói chuyện như đúng rồi 😂 chả có tí gì là chia sẻ người dùng,,VF8,91ip-_Vh40M,false
Muốn thì tìm cách ko muốn tìn lý do,,VF8,91ip-_Vh40M,false
con ex5 ý bố của chòng chành luôn. chắc b thử ở cái đường mịn như nhung thì nó êm chứ đi vào chỗ xấu 1 tí thì chòng chành lắc ngang thấy ớn,,VF8,91ip-_Vh40M,false
"@bigbygamer7840  Gần đây mình được chạy thử J7, Sealion 6 và Ex5 thì phải công nhận J7 chắc chắn, còn 2 con kia mềm quá, đi toàn bay xe với bồng bềnh",,VF8,91ip-_Vh40M,false
"@bigbygamer7840  chắc mình thuộc  tuyp thích mềm mại. nhưng nó xử lý xóc này khá tốt và cũng cân bằng không đến nỗi bồng bềnh ko bị xóc nảy cộp cộp như vf8 đợt mình chạy thử, bản mới thì không biết thế nào.",,VF8,91ip-_Vh40M,false
"Chắc bác đi đường HN chứ e đi thử con Ex5 này đường cua dốc, treo mềm quá ai say xe ngồi sau chắc sợ đến già😂",,VF8,91ip-_Vh40M,false
"@HoàngSâmVũ-p4g8c  hôm đó em cũng test đường xấu 1 chút. qua gờ giảm tốc và đường tàu khá êm. nhất là khoản cách âm môi trường khá tốt, tiếng mô tơ thì không nghe thâý gì luôn. quá oke cho chiếc xe sale báo 830tr bản full bác ạ.",,VF8,91ip-_Vh40M,false
"Khái niệm về vận hành mỗi ng mỗi kiểu ko biết đc, mình vs vợ đi lái thử con vf9 vf7, mình thì thấy vf9 êm mượt, vợ mình chê bảo ko êm, cứng , phải nhún, bồng bềnh như vf7 mới là êm 😂, bất đồng quan điểm chưa chốt đc xe 😅",,VF8,91ip-_Vh40M,false
Sao lạ là vậy? Mình chạy 2 năm thấy mượt mà ta,,VF8,91ip-_Vh40M,false
"@nguyentrungtrainghiemxe  1 phần nó chòng chành đến từ dàn chân, xác xe thì to nhưng 4 cái bánh bé tí nhìn vừa mất cân đối vừa ko đầm chắc bám đường tốt",,VF8,91ip-_Vh40M,false
Chủ xe này có lên kịch bản sẵn k mà trả lời tăm tắp như thật 😂,,VF8,91ip-_Vh40M,false
Biêt xe lôi ma vân mua chăc thưa tiên hoăc Ngông,,VF8,91ip-_Vh40M,false
bọn buôn chuyện chứ rù viu gi,,VF8,91ip-_Vh40M,false
Lỗi từ mồm anti! Vf8 ổn nhất,,VF8,91ip-_Vh40M,false
Chú em này đã nhận tiền của Mr vượng để pr cho vinfast đó đừng tin bà con ơi,,VF8,91ip-_Vh40M,false
chủ doanh nghiệp ít ai nói vấp lắm,,VF8,91ip-_Vh40M,false
Xe của ng ta chả tăm tắp thì là xe mượn à. Buồn cười😂,,VF8,91ip-_Vh40M,false
"xe mượn thì mới nói lắp vì toàn nghe đồn , chứ xe người ta mà cha ,",,VF8,91ip-_Vh40M,false
Quay thêm chi tiết về tổng thể xe nhé bạn,,VF9,eo1tOQrnFQI,false
Dạ oke anh nhé,,VF9,eo1tOQrnFQI,false
"Kênh này đánh giá rất khách quan và khá chi tiết, nêu được ưu và nhược điểm của VF9, hi vọng kênh vẫn sẽ giữ được tính khách quan như này trong tương lai.",,VF9,D7Jpz5EpkFA,false
Kênh này đánh giá xe chân thực nhất,,VF9,D7Jpz5EpkFA,false
"Kênh này review rất có tâm, rất khách quan chứ không review theo kiểu vuốt đuôi như mấy kênh khác",,VF9,D7Jpz5EpkFA,false
Kênh quá hay. Cái nào tốt khen. Cái nào dở chê. Cần lắm những video như thế này. Cám ơn Kênh đã reveiw 1 cách công tâm. Mang lại những giá trị kiến thức cao cho người đang tìm hiểu.,,VF9,D7Jpz5EpkFA,false
Nói về không gian chứa đồ thì anh chưa nhắc đến cốp trước. Rất hữu ích đó ạ.,,VF9,D7Jpz5EpkFA,false
"Ko thấy tipcar nhà mình bình luận về VF6.  Hóng mãi hok thấy video, chúc kênh phát triển vũng mạnh nhé❤",,VF9,D7Jpz5EpkFA,false
