id,comment,sentiment,model,video_id,reviewed
823,Theo ý kiến cá nhân tôi thì đây là chiếc xe điện đẹp nhất của Vin❤,positive,VF8,xt7OEJ7JvD0,True
824,"Vf ra xe mới k dại j mua tiên phong, gương vf3 và các dòng xe điện khác còn đấy. Vf3 thì cọc mãi rồi đến h có ng vẫn chưa dc giao xe, trong khi ng mua sau thì có luôn. Làm vội vàng nên nhiều chi tiết chưa kĩ, cứ để 1 tgian rồi mua, k vội",neutral,VF8,xt7OEJ7JvD0,True
825,"Nhìn việc VinFast lên pin mới nhẹ hơn liền bổ sung ngay 1 tấm thép xuống gầm là biết làm ăn tử tế như nào
Phải nhẹ bớt thì mới bọc thép đc,chứ bản cũ nặng sẵn thì muốn bọc e rằng cũng khó
1 chiếc xe nặng thêm 50 70 cân hay 1 tạ là yếu tố kĩ thuật đi kèm thay đổi nhiều lắm",negative,VF8,xt7OEJ7JvD0,True
826,Hệ thống treo cứng. Ngồi ghế sau cảm giác không êm ái như số tiền. Trọng lượng xe lớn nên lốp mòn nhanh. Còn độ ồn thì chấp nhận.,negative,VF8,xt7OEJ7JvD0,True
827,Đợi Vin ra Facelift chắc 10 năm nữa 😂,neutral,VF8,xt7OEJ7JvD0,True
828,Xe Vin giờ chạy đầy đường nhỉ 😊,neutral,VF8,xt7OEJ7JvD0,True
829,"nói thật thì vf8 bản mới này nâng cấp những điểm chưa ưng của đời cũ là cũng thấy xe đã trở nên hoàn thiện rất nhiều rồi
mong sau này có thêm bản nâng cấp cho vf9 hoặc vf7
với hóng video tipcar so sánh giữa vf8 lux plus với audi q7 hoặc q5 và nêu lên sự khác biệt của xe điện hạng sang giá 1 tỷ và xe điện hạng sang Châu Âu hơn 3 và 4 tỷ ah*w*",neutral,VF8,xt7OEJ7JvD0,True
830,"Vf6,7 vừa cập nhật chức năng tự chuyển làn đường mà vf8,9 chưa có😂",neutral,VF8,xt7OEJ7JvD0,True
831,Nên có bản độc 1 màu đen thì đẹp,neutral,VF8,xt7OEJ7JvD0,True
832,"Quá tuyệt, càng nhiều chống phá, càng phát triển mạnh, tuyệt vời VF🎉",positive,VF8,xt7OEJ7JvD0,True
833,Ưu đãi thì không nói,negative,VF8,xt7OEJ7JvD0,True
834,Cảm ơn bạn đã ủng hộ kênh nhé!,neutral,VF8,xt7OEJ7JvD0,True
835,giống mình,neutral,VF8,xt7OEJ7JvD0,True
836,Đúng vậy vf9 thì dài quá còn em này nhìn đẹp,positive,VF8,xt7OEJ7JvD0,True
837,"kiểu trong quá trình hoạt động một thời gian, thì cơ bản dáng xe thiết kế đẹp rồi. tiết kiệm chi phí không cần ra mẫu mới, chỉ cần tinh chỉnh fix lại các lỗi của xe để hoàn thiện chiếc xe hơn. thông thường kiểu đó là bản facelift.",neutral,VF8,xt7OEJ7JvD0,True
838,"❤️🇻🇳VINFAST cars are very modern, beautiful, high quality, fashionable and very luxurious. It's really luxurious to drive a VINFAST car to Cồn to attend a funeral.{//",negative,VF8,xt7OEJ7JvD0,True
839,Mình thấy xe rất nặng nên hệ thống treo sau 1-2 năm thì nó xuống cấp rất nhanh,negative,VF8,xt7OEJ7JvD0,True
840,Vf8 chỉ đi đường mịn là bao êm nhưng khổ cái vn đường nhám và xấu,negative,VF8,xt7OEJ7JvD0,True
841,ngày xưa siêng xem tipcar :)) giờ thì khi nào tipcar làm xe điện mới xem.,neutral,VF8,xt7OEJ7JvD0,True
842,"Gầm vf8 thấp quá, nếu cao lên một tý là ok",negative,VF8,xt7OEJ7JvD0,True
843,Mình không hiểu vì sao nhà sản xuất lại khóa xe từ xa? Mà khóa như vậy thì phải có sim trên xe chứ nhỉ? Liệu như vậy đi đâu cũng bị theo dõi sao?,neutral,VF8,xt7OEJ7JvD0,True
844,💚 một bài đánh giá rất hữu ích. Em rất ngưỡng mộ những chủ xe Vinfast. Mến chúc anh VA sức khỏe ☘️,positive,VF8,xt7OEJ7JvD0,True
845,Trước mua Lux Sa chờ đợi mãi mới có xe. Xong hãng mang con bỏ chợ. Giờ còn 1/3 giá trị. Chán!.,negative,VF8,xt7OEJ7JvD0,True
846,"Cái gì cũng có cái giá của nó, muốn thịt nhiều thì phải bỏ tiền ra chứ tiền ít mà đòi thịt nhiều sao được 😊",neutral,VF8,xt7OEJ7JvD0,True
847,"Vào tháng 10&11_2022 Xếp hàng, chờ đợi, dắt bộ hàng trăm mét để đổ xăng 
Hiện tại xe điện cũng diễn ra tình trạng như vậy nhưng kéo dài  nhiều thời gian hơn 
XÉT VỀ Ở TRẠM... 
 Thời gian sạc > Thời gian đổ xăng

KIỂU DÁNG VF34 5 6 7 8  na ná kiểu dáng nhau , chưa đa dạng kiểu dáng và chủng loại thẩm mỹ  như SUV gầm cao, MPV cỡ trung và lớn",neutral,VF8,xt7OEJ7JvD0,True
848,Nghe giọng anh VA thấy uy tín rồi,positive,VF8,xt7OEJ7JvD0,True
849,Con vf8 này tưởng có đợt update tính năng tự động lùi chuồng rồi mà nhỉ??,neutral,VF8,xt7OEJ7JvD0,True
850,"không thích cum đèn phía trước, nhìn xấu, ko ra kiểu gì cả",negative,VF8,xt7OEJ7JvD0,True
851,"Ồn từ lốp lên xử lý dễ ợt à, tráng lốp rồi dán tiêu âm trong lốp là xe đi êm như xe sang. Con VF5 của vợ em làm xong đi còn sướng nữa là con VF8 này.",neutral,VF8,xt7OEJ7JvD0,True
852,"Mua đi ủng hộ đi anh em, lá lành đùm lá rách",positive,VF8,xt7OEJ7JvD0,True
853,Sai lầm của Vin là mang VF8 ra chạy taxi. Giờ trog mắt tôi VF8 nếu ko facelift thì nó vẫn là xe taxi,negative,VF8,xt7OEJ7JvD0,True
854,"Nhìn ngoài to nhưng bên trong lại nhỏ, ngồi đầu gối cao nên chỉ thích hợp đi phố. Cách âm ở mức bt, vẫn ồn từ gầm và vỏ. Em thấy nhiều chiếc chạy tiếng động cơ rít khá to, ko bit do đâu. Máy lạnh cũng khá ồn. Nói chung cần hoàn thiện nhiều hơn nữa. Và đặc biệt là giá bán ở vn. Còn sạc điện ở đâu em ko bit. Chứ ở sg thì tranh nhau xếp hàng để sạc tại sg. Nói chung cực.",negative,VF8,xt7OEJ7JvD0,True
855,"Chuẩn rồi, xe quá nặng nên đời cũ cảm giác đít xe bị xệ",negative,VF8,xt7OEJ7JvD0,True
856,Bác đang định mua xe điện hay sao?,neutral,VF8,xt7OEJ7JvD0,True
857,​mình cũng thế bác ạ. Tại chạy xe điện rồi h ko có nhu cầu tìm hiểu xe xăng nữa ạ.,neutral,VF8,xt7OEJ7JvD0,True
858," tính mua ấy anh :)) mà tài chính chưa cho phép. Chờ thời. Mẹ với vợ trùm say xe mà sau ngồi thử xe điện cái ko bị, mà nghe thằng bạn tiên phong e34 cái đoạn chi phí sạc điện và bảo dưỡng là thấy mê rồi đó, đặc biệt lúc kinh tế khó khăn như này, còn sạc thì em có đi du lịch cùng bạn e34 thấy đi 100-200km ngồi nghỉ cafe ăn uống tranh thủ sạc nên thấy ko vấn đề gì. Dưới hầm chung cư giờ xe điện ngày càng nhiều haiza, chờ thời thôi",neutral,VF8,xt7OEJ7JvD0,True
859, đã mua xe điện rồi. và việc đó thay đổi thói quen của tôi từ rất thích xem tipcar sang ít xem hơn hẳn. Lí do là sau khi đi xe điện tôi không có nhu cầu quay lại xe xăng nữa. Lí do 2 là các video rất hữu ích của bác vể hỏi đáp các bệnh xe xăng kinh nghiệm xe xăng. các xưởng bảo dưỡng nào để tránh bị lừa đảo nó ko hữu ích với tôi nữa. do đi xe điện ko cần lo nghĩ gì cả. mọi thứ đều vào chính hãng rất rẻ. chúng tôi có điều lo khác ví dụ chống ồn với cả độ phuộc với cả ác quy thì hầu như anh em xe điện với nhau chứ kênh bác lại ko có,neutral,VF8,xt7OEJ7JvD0,True
860,"Giống hệt mình, video gần nhất xem là em yaris cross",neutral,VF8,xt7OEJ7JvD0,True
861," vâng, với những ai tiện việc sạc thì chạy xe điện nó sướng lắm. Cảm giác chân ga nó nhạy bén, nó đáp ứng ngay và luôn, chứ không như xe xăng.",positive,VF8,xt7OEJ7JvD0,True
862," em có đi thử đúng là thấy mê thật. Như con vf7 ấy, đạp nó cầng cái đầu phê tới tận óc, kinh thật. Còn đoạn đi đèo đợt đi du lịch với e34 thì phải nói nó an toàn hơn xe xăng do có phanh tái sinh",positive,VF8,xt7OEJ7JvD0,True
863, chúc bác sớm toại nguyện ước mơ nhé!,positive,VF8,xt7OEJ7JvD0,True
864, thanks anh nhiều nhé :)) luôn ủng hộ kênh,positive,VF8,xt7OEJ7JvD0,True
865,"​  đa số sạc nhà sếp ah(ko đâu tiện bằng cắm nhà), trụ đang free ae mới sạc trụ& đi tỉnh mới sạc trụ thôi",neutral,VF8,xt7OEJ7JvD0,True
866,"ahh ahhh, vậy là em sẽ nghiên cứu tuyến nội dung mới trong năm 2025 trở đi. Cảm ơn bác đã lên tiếng góp ý nhé!",neutral,VF8,xt7OEJ7JvD0,True
867,"​a ơi nghiên cứu bệnh tiếng kêu động cơ trên vf8-e34 đi ạ, lâu lâu đi ngoài đường gặp vài chiếc kêu rất to, kêu viu viu ồn như máy bay sắp cất cánh.",neutral,VF8,xt7OEJ7JvD0,True
868,Bác dự định khi nào sẽ sở hữu một chiếc xe điện?,neutral,VF8,xt7OEJ7JvD0,True
869," Xe điện chưa có trong suy nghĩ của em. Em vẫn cổ hủ và thích động cơ đốt trong, hút khí tự nhiên càng tốt. Chiếc xe tiếp theo em nghĩ đến là xe HEV, phù hợp với di chuyển và nhu cầu của em. Cảm ơn anh VA đã phản hồi bình luận em",neutral,VF8,xt7OEJ7JvD0,True
870,Chúc bác buổi tối bình an nhé!,positive,VF8,xt7OEJ7JvD0,True
871,"Đúng rồi, mình từng lái thử con này, to nặng đầm chắc, cánh cửa rất dày nên không gian ở trong bị chật hẹp, hơi bí 1 chút, mình cũng để ý vf8 và e34 thườnh hay bị tiếng riết giống như tiếng máy bay sắp cất cánh, vf5 thì chưa nghe",neutral,VF8,xt7OEJ7JvD0,True
872,Đề nghị TipcarTV dùng thước đo chuẩn.không thước đo dây,negative,VF8,xt7OEJ7JvD0,True
873,Bác VA luôn biết gãi đúng chỗ ngứa của ae đam mê xe cộ. Chúc bác sớm đạt 1tr Sub. Không biết ngoài làm youtuber bác còn làm mảng gì khác ko mà đầu tư video rất công phu,positive,VF8,xt7OEJ7JvD0,True
874,Test phải eco mới êm,neutral,VF8,xt7OEJ7JvD0,True
875,"Anh em có nhà riêng tự sạc (như mình) hay có trạm gần nhà dưới 2km hãy mua, chứ xa hơn thì thôi",neutral,VF8,xt7OEJ7JvD0,True
876,Vf8 mà có bản 5+2 thì thật là tốt biết mấy,neutral,VF8,xt7OEJ7JvD0,True
877,"ko ưa Vin nhưng vẫn mong xe điện thành công. Đi ngoài đường giờ cực khổ quá, ước mơ đến 1 ngày 50% xe ngoài đường là xe điện.",neutral,VF8,xt7OEJ7JvD0,True
878,Bản mới này đi qua gờ giảm tốc vẫn nghe rõ tiếng cục khá to.,negative,VF8,xt7OEJ7JvD0,True
879,Bác làm về vf9 2024 đi. Muốn mua mà vẫn phân vân,neutral,VF8,xt7OEJ7JvD0,True
880,Ko thấy tipcar làm video vf3 ạ,neutral,VF8,xt7OEJ7JvD0,True
881,Vf8 Lười thay đổi mẫu mã,negative,VF8,xt7OEJ7JvD0,True
882,cho e hỏi thăm hiện tại giờ 800tr nên mua vf8new hay vf8 plus 2025,neutral,VF8,xt7OEJ7JvD0,True
883,Khi nào Pin công nghệ lên đến 1000km/lần sạc thì xe điện Uot trình xe xăng!  Mình vẫn mong xe điện ngày càng phổ biến để ít người đổ xăng cho xăng nó rẻ! Mình chạy xe xăng sẽ giảm chi phí nhiên liệu,neutral,VF8,xt7OEJ7JvD0,True
884,Mình ở Hải Phòng thì vf8 cũ chạy nhan nhản nhưng bản mới này lại chưa gặp ở đâu ngoài showroom :)),neutral,VF8,xt7OEJ7JvD0,True
885,ghét cái taplo ở giữa ><,negative,VF8,xt7OEJ7JvD0,True
886,"Mình thì ko có tiền chơi vs vinfast, nhưng anh họ mình trước giờ mua 2 chiếc, lái thử thì cực kì ngon. Lux A base mua cũ 550tr. Mua thêm vf8 eco 2022 cũ giá 690tr nữa, tuy đời mới ngon hơn nhưng đời cũ với mức giá 690tr thật sự rất hấp dẫn.",positive,VF8,xt7OEJ7JvD0,True
887,"chỉ vì sợ vin nô chúng vào cắn xé mà video này a rất nắn nót câu lời, chê 1 câu thì phải khen liền bù lại 1 câu😂😂😂",neutral,VF8,xt7OEJ7JvD0,True
888,"Thật ra xe điện làm cách âm chống ồn khó hơn xe xăng vì ko có tiếng máy nên mọi tạp âm rất rõ 
Khi đi xe xăng đôi khi tiếng dc  nó át dc tiếng nhỏ 
Nhưng xe điện thj nghe rất rõ",neutral,VF8,xt7OEJ7JvD0,True
889,Rất mong VinFast cho anh em tiên phong mua bộ lò xo mới giá hời để về lắp cải thiện cho VF8 đời đầu!!,neutral,VF8,xt7OEJ7JvD0,True
890,"Xưởng dịch vụ Vinfast làm ăn ""ối rồi ôi"" lắm a Việt Anh ạ😅",negative,VF8,xt7OEJ7JvD0,True
891,Xe vinfat ko có bảng đồng hồ sau vô lăng nhìn xấu vãi,negative,VF8,xt7OEJ7JvD0,True
892,Tương đối thôi bác ơi.,neutral,VF8,xt7OEJ7JvD0,True
893,"Em sản xuất dữ liệu liên quan đến ô tô và xe máy bác ạ, bao gồm cả hình ảnh và TCBC. Chẳng hạn 1 hãng xe chuẩn bị ra mắt một mẫu xe mới, họ cần sx hình ảnh và tư liệu để gửi báo chí, hoặc cần nghiên cứu thị trường.",positive,VF8,xt7OEJ7JvD0,True
894,Bác ấy là cổ đông chiến lược của các hãng xe 💙,neutral,VF8,xt7OEJ7JvD0,True
895, thế thì cũng kinh đấy bác nhỉ,negative,VF8,xt7OEJ7JvD0,True
896," ấy ấy, đến mức thế này thì đi làm Youtube làm gì nữa bác?",neutral,VF8,xt7OEJ7JvD0,True
897,Anh ý là cổ đông của 1 gara oto luôn,neutral,VF8,xt7OEJ7JvD0,True
898,"-ws4ue  gara nào thế bác, để ae qua ủng hộ",neutral,VF8,xt7OEJ7JvD0,True
899,"Chúc Tipcar thật nhiều sức khỏe, thành công và bình an trong cuộc sống!",positive,VF8,xt7OEJ7JvD0,True
900," em không là cổ đông gara nào hết bác ạ, tất cả các gara chỉ là đối tác, liên kết để tư vấn miễn phí cho các bác.",neutral,VF8,xt7OEJ7JvD0,True
901," làm youtube để lan tỏa mọi người, cổ đông là ổn định cuộc sống ạ 😀",neutral,VF8,xt7OEJ7JvD0,True
902," nghề chính của bác VA nghe qua cũng chưa hình dung ra coing việc như thế nào, mặc dù e cũng làm pháp chế, ko đến nỗi ngố quá. Ko biết có phải như là các hãng mỗi khi đưa một mẫu xe mới vào TT Việt thì sẽ thông qua bác VA nghiên cứu trước ko?",neutral,VF8,xt7OEJ7JvD0,True
903," Một số hãng xe trước khi ra mắt sản phẩm mới (có thể đang trong giai đoạn xe concept hoặc đã lắp ráp và chuẩn bị lên kế hoạch định giá và bán ra thị trường), em đã rất may mắn được tham gia các dự án của họ, trải nghiệm, nghiên cứu, báo cáo chi tiết. 
Khi chuẩn bị ra mắt, các hãng cần có bài viết và hình ảnh + video để gửi báo chí, Tipcar tiếp tục được tham gia công đoạn này của nhiều hãng. Đến hôm họp báo ra mắt sản phẩm, họ sẽ gửi tư liệu này cho báo chí cả nước để sử dụng.
Còn sau khi sản phẩm đã ra mắt thị trường, thì đó mới là công việc mà các bác nhìn thấy trên kênh Tipcar.",neutral,VF8,xt7OEJ7JvD0,True
904," Tuyệt vời quá bác, thế là kênh Youtube này của bác một công vài chục mục tiêu rồi",positive,VF8,xt7OEJ7JvD0,True
905,Sạc tại nhà riêng lắp trụ thế nào và chi phí bao nhiêu anh,neutral,VF8,xt7OEJ7JvD0,True
906,5+2 mà ngồi chật như lux SA thì thà ko có còn hơn 😅,neutral,VF8,xt7OEJ7JvD0,True
907,em chưa có tiền mua oto điện nhưng cũng mong xe điện phổ biến. Ra đường  đứng cạnh xe điện nó đỡ cực hơn đứng cạnh oto xăng/ dầu,neutral,VF8,xt7OEJ7JvD0,True
908,"Âm thanh bên ngoài thì khó tránh bác ạ, quan trọng là cảm giác êm ái hơn hẳn so với trước.",neutral,VF8,xt7OEJ7JvD0,True
909,"9 khung gầm treo như Lux SA, có tiền thì thẳng tiến có gì mà phân vân nữa",positive,VF8,xt7OEJ7JvD0,True
910,Em đang lên kế hoạch bác ơi.,neutral,VF8,xt7OEJ7JvD0,True
911,"Công nghệ pin thôi chưa đủ, mà còn phải sạc thật nhanh. Dưới 5"" là xe xăng khai tử",neutral,VF8,xt7OEJ7JvD0,True
912,Chắc chưa bán được nhiều đó bác.,neutral,VF8,xt7OEJ7JvD0,True
913," mà có 1 điều là sao thông số khoảng sáng gầm và chiều cao xe vf ko thay đổi trên web của hãng bác nhỉ, rõ ràng cái này cần được truyền thông đến khách mạnh mẽ mà lại copy paste từ đời trước",neutral,VF8,xt7OEJ7JvD0,True
914,"Mình cũng HP đây, mình biết thì có 5 ae trong nhóm nhận  luxplus rồi, mình đặt cọc từ 18/7 nhưng giờ vẫn chưa nhận đc xe do mình vướng thủ tục thu cũ đổi mới, mình đã lái thử và thấy khá hài lòng với bản này, nhược điểm vẫn còn nhưng khắc phục ko khó.",neutral,VF8,xt7OEJ7JvD0,True
915,"chắc toàn xe  giá tiên phong, tôi nghĩ 8 và 9 sau này doanh số rất thấp",neutral,VF8,xt7OEJ7JvD0,True
916, em cũng đang nghi nghi đây bác.,neutral,VF8,xt7OEJ7JvD0,True
917,"xe xăng thì được, chứ xe điện thì tàu fake thôi",negative,VF8,xt7OEJ7JvD0,True
918,"Em không ngại bất kỳ vấn đề gì nếu đúng sự thật bác ạ, đó là cách truyền thông sạch. Cách của Tipcar là mỗi khía cạnh đều có ưu có nhược, thì mình cần làm rõ.",neutral,VF8,xt7OEJ7JvD0,True
919,Cái này em ko đồng tình với bác. Tầm tiền vf8 bác mua 1 con xe xăng đi xem nó có ồn tiếng động cơ ko.?,neutral,VF8,xt7OEJ7JvD0,True
920,Em sẽ gửi ý kiến của bác cho Vinfast nhé.,neutral,VF8,xt7OEJ7JvD0,True
921,"Tốt quá, cám ơn bác!",neutral,VF8,xt7OEJ7JvD0,True
922,"Em mới đặt mua cặp lò xo sau, giá rẻ quá có 2tr4 /1 cặp thôi, trong khi cặp lò xo độ ngoài 9tr/cặp. Ngoài ra em đang muốn mua cặp giảm sóc trước full cả phuộc và lo xo, 14tr/cặp để thay thế cho bộ trước. Bộ trước bị tiếng kêu chút chít khụt khịt và cọt kẹt em vào 3s gần 10 lần cả năm nay rồi mà ko sửa hết. Nhờ bác hỏi giúp em bộ giảm sóc trước có cao hơn và khắc phục được tiếng kêu không?  Xe em eco tiên phong. Hiện em đã đặt hàng thử trước cặp lò xo trước, 1tr/cặp để xem thử. Nếu có thông tin full bộ trước cải thiện thì em đặt thay full luôn.",neutral,VF8,xt7OEJ7JvD0,True
923,Bác có biết nguyên nhân là gì không ạ?,neutral,VF8,xt7OEJ7JvD0,True
924,Trời 1 dàn vf3 chạy taxi xamh luôn r....,neutral,VF8,xt7OEJ7JvD0,True
925,Nghe gì vinfet nó nói hay lắm nhưng thực chất không như vậy đâu,negative,VF8,xt7OEJ7JvD0,True
926,Nhìn sau vô lăng chống nhìn chán nhỉ. Có màn hình hiển thị tốc độ các thứ ngầu hơn thì tốt,negative,VF8,xt7OEJ7JvD0,True
927,Mới đặt cọc đang chờ em nó.,neutral,VF8,xt7OEJ7JvD0,True
928,k biết chất lượng cam 360 được cải thiện để tốt hơn VF7 k ạ?,neutral,VF8,xt7OEJ7JvD0,True
929,Chắc mua BYD 😂,negative,VF8,xt7OEJ7JvD0,True
930,"Xe VF8 nhìn mặt trước thì đẹp thật, nhưng phía sau thì không đẹp lắm. Đuôi của nó mà copy được cái đuôi của Lux SA thì hết nước chấm",neutral,VF8,xt7OEJ7JvD0,True
931,Với số tiền 1 tỉ 5 mà nó ồn như con xe hạng A,negative,VF8,xt7OEJ7JvD0,True
932,Cho hỏi màu này có phải jet black mistery bronz ko?,neutral,VF8,xt7OEJ7JvD0,True
933,"Nhờ Vf 8 chạy taxi và lắng nghe sự góp ý mới nâng cấp lớn dc như vậy mấy con lux và lux plus mới này sẽ ko dc phép ra biển vàng đâu dc vf cảm kết, nhưng vấn đề về giá quá cao khi kèm pin và tháng 3 năm 2025 hết 100% lệ phí trước bạ rồi giá sẽ ra sao. Đợi mẫu 7 chổ dáng hao hao vf7 vf9 xem sao chứ vf 9 với ko nổi",neutral,VF8,xt7OEJ7JvD0,True
934,"Tôi đang đi Lexus 470 hơn 10 đăng ký Vf9 ngày đầu tiên nhưng lâu quá lấy lại tiền , Nay mua Vf8 plux hoả long để trải nghiệm thật sự khác biệt xe xăng chạy đầm phấn khích ko muốn đi xe xăng nữa để chuồng . Hiện tại chưa lỗi gi lớn ngoài đường bê tông hơi ồn ghe nói thay 4 quả lốp đỡ ồn , đã lắp thêm 4 quả cao su đỡ giảm sóc cao thêm 1 cm vào gờ đỡ sóc . Còn sau này chưa biết giá mua cả pin 1300 tr nếu thay 4 quả lốp khoảng 27 tr",positive,VF8,xt7OEJ7JvD0,True
935,Bao giờ cấm xe xăng thì bán đc !,negative,VF8,xt7OEJ7JvD0,True
936,"Nói thật khi nào xe điện giải quyết đc việc tốc độ sạc nhanh như tốc độ đổ xăng + trạm sạc nhiều như trạn xăng, kể cả oto lẫn xe máy điện thì may ra mới phổ biến",neutral,VF8,xt7OEJ7JvD0,True
937,"Vf8 Lux thì vẫn tính là 1 chiếc xe hạng sang dành cho người có nhiều tiền mua xe trải nghiệm và thường là chiếc xe thứ n trong nhà.
Với mức giá hiện tại thì khó tiếp cận được nhóm phân khúc khách hàng gia đình trẻ + mua xe lần đầu ==> doanh số bán ra cũng không cao lắm. 
Đại đa số người trẻ mua xe lần đầu thì 5-700tr là xe được chọn nhiều nhất nên Vf5 Vf6 hãng bán khá chạy.
Đặc biệt Vf3 xe đô thị giá rẻ vô cùng hút khách do mức giá nằm ở khả năng trong tầm tay nhiều hiều hộ gia đình ở tp.

Được cái đặt xe từ 15/5 đến nay vẫn chưa có hợp đồng mua bán hay thời gian dự kiến nhận xe. Trong khi sale và đại lý thì đang chào bán xe sẵn giao ngay cho khách mua nhanh gọn lẹ.
Nên thôi thì tiếng lòng chung của tất cả các khách hàng cọc tiên phong từ tháng 5 đến nay chưa nhận xe là ==> hãng làm ăn cũng như cc.",negative,VF8,xt7OEJ7JvD0,True
938,"vãi thật, bằng tiền bản này thì có thể mua con palisade ngon nghẻ mà sang",negative,VF8,xt7OEJ7JvD0,True
939,Bỏ ra tiền tỷ đi 3 năm bán giá sát vun,negative,VF8,xt7OEJ7JvD0,True
940,Tipcar TV hỏi giúp chương trình đổi VF8 cũ sang VF8 mới ( xe điện đời cũ sang xe đời mới ) có thực hiện không hay đã ngỏm rồi.,neutral,VF8,xt7OEJ7JvD0,True
941,"Đến bây giờ 2026 thì đã có thêm được những thay đổi gì nữa rồi hay vẫn cũ như trước vậy? Giá bảo hiểm chi tiết là bao nhiêu? Khi đang chạy xe bị hỏng giữa đường thì có ai đến cứu không hay hãng sẽ sống chết mắc bẫy, tiền thầy bỏ túi vậy?",neutral,VF8,xt7OEJ7JvD0,True
942,"Gầm liền có mua xe 7 tỉ vẫn ồn thậm chí có ù,k tránh đk bởi vậy tôi chỉ mua xe nào sd gầm rời",neutral,VF8,xt7OEJ7JvD0,True
943,"Lấy xe chưa bác, cảm nhận tn ạ",neutral,VF8,xt7OEJ7JvD0,True
944,"Ahhh đấy, em quên. Cam 360 cải thiện rồi bác.",neutral,VF8,xt7OEJ7JvD0,True
945,"Người nước hầu hết đều thích thiết kế phần đuôi ( bạn tìm xem mấy clip review của họ )
Với tôi thì tôi không thích phần đầu . Nó hơi rối và rườm rà .
Nếu làm như chiếc. Lux SA thì đẹp hơn .
Tôi đang đi chiếc VF7 plus .",neutral,VF8,xt7OEJ7JvD0,True
946,"-e5o  Công nhận Lux SA đẹp, nó thiên hướng thiết kế giống BMW mà bạn, còn lại mấy con VF8 m thấy ko đẹp",negative,VF8,xt7OEJ7JvD0,True
947,"Có một thứ mà máy đo độ ồn không thể đo được, đó là tạp âm bác ạ, đó là những âm thanh rất nhỏ, nhưng lại dễ gây khó chịu. Xe hạng A hầu hết là tạp âm rất nhiều, trong khi VF8 tạp âm được xử lý rất tốt.
Xe này chỉ bị tiếng ồn từ lốp.",positive,VF8,xt7OEJ7JvD0,True
948,Màu này là Jet Black – Champagne Creme bác ạ.,neutral,VF8,xt7OEJ7JvD0,True
949,Như vf8 này ra lệ phí trước bạ thêm bao tiền v b,neutral,VF8,xt7OEJ7JvD0,True
950, 1ty 310 biển tỉnh bản cao nhất kèm pin nhanh còn kịp vì sắp hết hạn 100% lệ phí trước bạ,neutral,VF8,xt7OEJ7JvD0,True
951,Đã trừ khuyến mãi,neutral,VF8,xt7OEJ7JvD0,True
952,mua con CRV hybrid ngon hơn,negative,VF8,xt7OEJ7JvD0,True
953,Nc lớn còn chưa cấm nổi thì vn mình xe xăng còn ít người mua được huống chi cấm 😅,neutral,VF8,xt7OEJ7JvD0,True
954,Nó không bao giờ nhanh như thế được đâu vì đó không phải thế mạnh của xe điện.,neutral,VF8,xt7OEJ7JvD0,True
955,"Chắc tầm 10-20 năm nữa, hoặc có thể lâu hơn để sạc nhanh. Còn hiện tại xe điện không phải để sạc nhanh như xe xăng, chủ yếu là cần tăng quãng đường đi được thôi, chứ sau này đồng bộ hạ tầng thì trạm sạc ở khắp mọi nơi, đi đâu cũng có cổng sạc thì việc sạc nhanh hay chậm không quá quan trọng",neutral,VF8,xt7OEJ7JvD0,True
956,Đợt làm video giá trên trời thật . Bh rẻ hơn rất nhiều r,neutral,VF8,xt7OEJ7JvD0,True
957,Từ Canada em đã chạy xe này gần 3 năm giờ em rất mến em VinFast 8 này 👍❤️❤️❤️❤️👍👍👍👍👍👍👍👍👍,positive,VF8,91ip-_Vh40M,True
958,vf8 màu này đẹp quá,positive,VF8,91ip-_Vh40M,True
959,"Khi yêu thích 1 cái gì đó, bạn có thể nói về nó cả ngày",positive,VF8,91ip-_Vh40M,True
960,Tuyêt vời..,positive,VF8,91ip-_Vh40M,True
961,"xe đẹp an toàn bảo vệ người dùng khung gầm thân vỏ chắc chắn túi khí nổ là đã là yếu tố quyết định việc mua xe cho gia đình rồi chưa nói đến chi phí sử dụng rẻ và pin bền, bjo cho dù lỗi nhỏ phần mềm vẫn chấp nhận đc vì giá cả xe bjo quá tốt rồi nhiều người bị ghét xe điện một cách phiến diện thì sau này sẽ hối hận thôi...",positive,VF8,91ip-_Vh40M,True
962,thích nghe giọng bạn này vs bạn gì mập mập,positive,VF8,91ip-_Vh40M,True
963,phải công nhận thiết kế 8-9 đẹp,positive,VF8,91ip-_Vh40M,True
964,bác cho em hỏi màu này của vf8 là màu gì vậy ạ,neutral,VF8,91ip-_Vh40M,True
965,khách mời vui tính dễ thương quá.,positive,VF8,91ip-_Vh40M,True
966,"Á à Pattern, mấy đôi kiếm livestream nét luôn",neutral,VF8,91ip-_Vh40M,True
967,Người việt ủng hộ hàng việt rất thích câu nói của anh. Em từ Canada cũng chơi luôn một em VinFast 8 lúc đầu cũng lỗi phần mềm 1 chút nhưng sau 2 tháng giờ em rất mến xe này ❤❤❤👍👍👍👍👍,positive,VF8,91ip-_Vh40M,True
968,"Đúng, cam360 vẫn đáng chê. Đi tốc độ cao ko hoạt động. Đã thế còn hay lỗi khi khởi động nữa.",negative,VF8,91ip-_Vh40M,True
